resistance_ch1,time_ch1,conc,resistance_ch2,time_ch2,resistance_ch3,time_ch3,Label
190695.656,205.493,4,262178.156,205.813,254779.828,206.128,Kf_4
195834.359,206.409,4,270853.438,206.709,248692.578,207.034,Kf_4
198730.031,207.343,4,273978.625,207.629,248883.906,207.939,Kf_4
194734.281,208.254,4,262704.75,208.539,251747.359,208.834,Kf_4
192222.172,209.159,4,263424.5,209.456,257350.969,209.748,Kf_4
193979.453,210.063,4,266128.375,210.377,247582.078,210.662,Kf_4
192111.734,210.958,4,264040.438,211.283,248016.891,211.58,Kf_4
195345.938,211.867,4,269721.125,212.187,248418.031,212.502,Kf_4
191187.313,212.783,4,262952.969,213.083,252782.922,213.408,Kf_4
192323.875,213.706,4,273480.031,213.998,258671.281,214.313,Kf_4
192866.563,214.628,4,270351.281,214.921,247897.875,215.224,Kf_4
199053.438,215.534,4,263782.719,215.848,252706.563,216.133,Kf_4
192238.328,216.429,4,272311.188,216.754,247446.938,217.051,Kf_4
199072.641,217.337,4,273383.75,217.656,246426.313,217.97,Kf_4
198882.75,218.262,4,273579.625,218.564,247013.344,218.873,Kf_4
195585.625,219.187,4,268237.469,219.476,254664.156,219.765,Kf_4
195389.328,220.089,4,275527.687,220.386,255494.172,220.681,Kf_4
195158.891,220.99,4,277620.875,221.303,256688.797,221.586,Kf_4
196401.734,221.881,4,277286.031,222.204,251011.422,222.501,Kf_4
198609.422,222.786,4,276915.469,223.105,246771.719,223.418,Kf_4
197668.453,223.71,4,273794.125,224.012,248589.906,224.321,Kf_4
195495.812,224.634,4,265517.438,224.922,258094.922,225.212,Kf_4
194721.984,225.536,4,277725.875,225.833,255483.953,226.128,Kf_4
195438.203,226.437,4,279459.438,226.751,248055.297,227.043,Kf_4
198488.922,227.335,4,281487.906,227.654,252615.781,227.968,Kf_4
191610.5,228.243,4,271753.594,228.562,262010.297,228.875,Kf_4
199236.234,229.154,4,277617.75,229.453,263126.938,229.777,Kf_4
193021.406,230.086,4,272239.625,230.371,262150.687,230.68,Kf_4
196919.016,230.994,4,281995.438,231.281,253139,231.572,Kf_4
197953.359,231.896,4,277548.344,232.204,251004.109,232.489,Kf_4
198725.766,232.798,4,269833.5,233.111,253002.438,233.395,Kf_4
195478.75,233.689,4,270001.094,234.012,255468.313,234.309,Kf_4
192381.297,234.594,4,270631.937,234.913,262043.016,235.226,Kf_4
200888.438,235.505,4,283303.406,235.804,261612,236.128,Kf_4
192922.547,236.436,4,275076.781,236.721,259985.656,237.03,Kf_4
199001.016,237.344,4,280676.375,237.631,256952.922,237.924,Kf_4
201877.266,238.248,4,270652.156,238.561,257059.359,238.846,Kf_4
197451.734,239.155,4,282426.031,239.468,254158.203,239.756,Kf_4
196211.328,240.046,4,282927.156,240.37,254385.797,240.657,Kf_4
196600.375,240.948,4,282346.094,241.272,248721.031,241.585,Kf_4
195370.641,241.86,4,275727.562,242.179,257634.297,242.492,Kf_4
191922.031,242.785,4,267344.156,243.086,258108.703,243.395,Kf_4
192441.234,243.708,4,281568.969,243.997,251036.109,244.292,Kf_4
194087.75,244.611,4,265968.625,244.908,250171.25,245.204,Kf_4
194689.469,245.513,4,271457.969,245.826,246346.906,246.113,Kf_4
195838.125,246.405,4,267408.187,246.729,255921.625,247.042,Kf_4
194247.781,247.317,4,268352.688,247.635,249687.609,247.948,Kf_4
196100.563,248.226,4,278596.719,248.526,248851.187,248.85,Kf_4
198027.828,249.146,4,274681.031,249.441,248954.312,249.751,Kf_4
199124.063,250.066,4,272610.187,250.351,252456.922,250.648,Kf_4
192712.016,250.974,4,273349.594,251.272,251942.687,251.569,Kf_4
190675.734,251.88,4,272656.156,252.194,239806.094,252.479,Kf_4
194251.859,252.775,4,264659.656,253.1,242150.328,253.398,Kf_4
192645.172,253.685,4,269289.844,254.005,240806.094,254.32,Kf_4
197298.812,254.614,4,278133.406,254.912,243129,255.227,Kf_4
190578.297,255.542,4,268259.969,255.827,239547.203,256.123,Kf_4
193261.813,256.449,4,265639.031,256.747,240395.953,257.043,Kf_4
195780.516,257.353,4,266086.688,257.668,243578.047,257.952,Kf_4
189698.688,258.249,4,274894.688,258.574,242089.422,258.872,Kf_4
197290.469,259.159,4,281436.969,259.479,243971.359,259.794,Kf_4
193213.453,260.075,4,271822.562,260.375,251960.469,260.7,Kf_4
189974.453,261.009,4,271452,261.296,247079.938,261.606,Kf_4
197133.797,261.921,4,277359.563,262.205,250280.062,262.501,Kf_4
196788.344,262.826,4,281058.313,263.124,246622.859,263.42,Kf_4
193722.172,263.73,4,281497.156,264.045,240077.313,264.333,Kf_4
197210.812,264.626,4,273877.625,264.951,251960.734,265.266,Kf_4
193968.266,265.543,4,275233.25,265.863,239570.672,266.178,Kf_4
194109.609,266.471,4,278745.781,266.77,247001.703,267.085,Kf_4
189523.531,267.4,4,274668.25,267.685,239683.75,267.982,Kf_4
197139.687,268.308,4,274502.813,268.606,237422.969,268.902,Kf_4
196455.984,269.213,4,276830.406,269.528,236426.984,269.821,Kf_4
194593.25,270.115,4,276967.688,270.435,246713.656,270.75,Kf_4
195995.813,271.031,4,278644.063,271.331,246242.813,271.656,Kf_4
189366.344,271.965,4,276154.719,272.251,236609.297,272.562,Kf_4
195978.953,272.877,4,270147.875,273.161,242306.344,273.459,Kf_4
189528.703,273.784,4,277211.906,274.093,242784.297,274.379,Kf_4
189481.766,274.689,4,270501.094,275.003,233154.094,275.287,Kf_4
191387.172,275.583,4,266171.312,275.909,245332.672,276.218,Kf_4
193920.609,276.495,4,276050.469,276.815,235605.031,277.13,Kf_4
193076.375,277.423,4,277002.375,277.722,245114.328,278.037,Kf_4
190473.937,278.352,4,271367.375,278.634,242074.234,278.936,Kf_4
196749.016,279.262,4,280296.281,279.561,241510.219,279.857,Kf_4
190557.672,280.168,4,279254.313,280.483,238434.109,280.768,Kf_4
195869.422,281.064,4,271009.625,281.389,242901.406,281.699,Kf_4
189336.469,281.975,4,268226.094,282.295,242781.453,282.608,Kf_4
194992.453,282.9,4,280810.813,283.203,237750.844,283.512,Kf_4
197215.078,283.826,4,267416.438,284.115,246881.5,284.404,Kf_4
196302.875,284.728,4,282692.156,285.026,242538.672,285.321,Kf_4
194843.609,285.63,4,278602.125,285.943,243575.656,286.231,Kf_4
192472.328,286.521,4,281479.094,286.845,242836.688,287.153,Kf_4
197564.813,287.428,4,281858.156,287.746,239256.297,288.06,Kf_4
189017.125,288.338,4,268766.375,288.637,239758.438,288.961,Kf_4
189958.813,289.258,4,278802.687,289.553,240059.281,289.862,Kf_4
193396.234,290.176,4,274192.438,290.465,247292.859,290.754,Kf_4
192158.875,291.078,4,278612.781,291.375,248606.516,291.67,Kf_4
191932.703,291.979,4,283108.813,292.293,246095.828,292.576,Kf_4
196125.969,292.871,4,282027.031,293.195,248905.953,293.492,Kf_4
195036.547,293.777,4,282405.406,294.096,244205.109,294.409,Kf_4
193039.188,294.691,4,270284.875,294.988,247242.109,295.312,Kf_4
188979.437,295.626,4,276932.125,295.921,242123.313,296.21,Kf_4
189330.078,296.529,4,269259.25,296.826,247875.109,297.121,Kf_4
188619.547,297.43,4,277045.906,297.743,241842.375,298.032,Kf_4
194867.078,298.322,4,274285.594,298.646,248391.469,298.943,Kf_4
187897.641,299.229,4,271759.969,299.548,251273.422,299.862,Kf_4
189011.828,300.154,4,273214.031,300.456,249747.344,300.765,Kf_4
192663.859,301.079,4,278203.375,301.367,242003.359,301.657,Kf_4
193274.813,301.981,4,272691.281,302.278,239577.781,302.573,Kf_4
193258.25,302.882,4,268250.719,303.196,241595.563,303.479,Kf_4
187494.359,303.775,4,272417.875,304.1,239725,304.397,Kf_4
188998.641,304.682,4,271875.187,305.001,244454.047,305.315,Kf_4
189730.5,305.595,4,277080.781,305.894,241789.734,306.219,Kf_4
193267.5,306.533,4,271607.781,306.818,248533,307.128,Kf_4
186628.078,307.443,4,282536.688,307.731,241185.891,308.021,Kf_4
188864.922,308.346,4,269525.25,308.643,246723.609,308.939,Kf_4
189312.297,309.248,4,273968.656,309.562,248308.5,309.851,Kf_4
190491.719,310.141,4,271982.156,310.465,246769.375,310.762,Kf_4
185978.906,311.048,4,271362.688,311.367,252064.562,311.681,Kf_4
192899.781,311.961,4,284473.688,312.26,249309.938,312.585,Kf_4
191949.766,312.883,4,283945.656,313.178,248702.984,313.487,Kf_4
194858.547,313.801,4,282950.938,314.084,254667,314.38,Kf_4
194385.062,314.704,4,284990.063,315.002,248882.219,315.298,Kf_4
190692.813,315.609,4,287228.75,315.924,254304.719,316.206,Kf_4
194295.25,316.506,4,277424.313,316.832,255818.953,317.147,Kf_4
193701.359,317.424,4,279479.781,317.732,245883.172,318.058,Kf_4
189668.812,318.342,4,273496.406,318.64,256440.828,318.966,Kf_4
189205.797,319.282,4,280605.25,319.574,251082.344,319.865,Kf_4
195171.891,320.191,4,286068.281,320.489,244087.297,320.781,Kf_4
190059.281,321.097,4,286537.719,321.413,249861.141,321.697,Kf_4
193796.859,321.994,4,275350.312,322.32,251029,322.618,Kf_4
186063.531,322.905,4,274398.969,323.226,246915.188,323.542,Kf_4
185958.266,323.826,4,272193.125,324.125,253158.906,324.451,Kf_4
186484.406,324.767,4,286336.125,325.054,245271.25,325.347,Kf_4
191692.813,325.673,4,280628.438,325.973,245619.297,326.269,Kf_4
193473.953,326.58,4,283056.188,326.895,255203.984,327.18,Kf_4
192796.859,327.477,4,282731.563,327.803,254895.766,328.102,Kf_4
185493.125,328.389,4,273372.625,328.709,253609.125,329.025,Kf_4
191186.406,329.304,4,281831.844,329.606,246259.875,329.932,Kf_4
185713.422,330.231,4,282301.281,330.527,250227.187,330.838,Kf_4
185259.641,331.154,4,277344.906,331.438,245206.078,331.735,Kf_4
190691.578,332.062,4,278609.5,332.36,250093.719,332.652,Kf_4
192810.375,332.968,4,284014.219,333.284,247528.281,333.575,Kf_4
192279.078,333.867,4,282269.281,334.193,257956.234,334.509,Kf_4
189212.719,334.785,4,282728.031,335.106,247271.266,335.422,Kf_4
185367.75,335.703,4,274931.406,336.004,257699.469,336.33,Kf_4
190911.875,336.629,4,273059.406,336.921,253962.609,337.237,Kf_4
191877.734,337.553,4,285494.031,337.852,255851.219,338.156,Kf_4
185091.984,338.463,4,283091.75,338.779,250192.328,339.07,Kf_4
188522.813,339.362,4,274127,339.688,246847.359,339.987,Kf_4
189202.766,340.274,4,284368.844,340.595,249164.594,340.911,Kf_4
189338.609,341.195,4,277750.031,341.493,259828.219,341.819,Kf_4
188293.797,342.135,4,284834,342.418,251602,342.715,Kf_4
194298.797,343.042,4,287697.438,343.324,259932.766,343.624,Kf_4
189316.563,343.95,4,288452.781,344.266,250222.203,344.552,Kf_4
193588.984,344.864,4,279945.656,345.18,250710.828,345.474,Kf_4
193473.047,345.768,4,288935.719,346.089,255799.75,346.404,Kf_4
191047.719,346.685,4,286259.313,346.986,260859.516,347.312,Kf_4
187044.859,347.622,4,285314.094,347.907,255114.828,348.217,Kf_4
194660.109,348.531,4,276250.031,348.82,259479.703,349.11,Kf_4
194736.406,349.434,4,289371.719,349.733,252828.438,350.028,Kf_4
192129.703,350.338,4,286014.25,350.652,255446.969,350.941,Kf_4
188744.016,351.231,4,289306.281,351.556,258417.828,351.854,Kf_4
193099.641,352.139,4,290380.969,352.458,253840.281,352.772,Kf_4
186028.5,353.052,4,275141.937,353.351,257880.844,353.676,Kf_4
190807.313,353.985,4,276261.406,354.27,262028.078,354.58,Kf_4
186455.953,354.894,4,290778.531,355.183,251305.422,355.473,Kf_4
188656.531,355.798,4,288947.094,356.107,254269.156,356.392,Kf_4
191340.75,356.702,4,275684.594,357.017,251644.688,357.315,Kf_4
193347.875,357.608,4,283434.281,357.923,252338.141,358.237,Kf_4
187711.297,358.522,4,276049.031,358.817,252586.625,359.142,Kf_4
185714.125,359.44,4,283452.781,359.735,254920.656,360.045,Kf_4
187895.5,360.359,4,273727.969,360.643,255809,360.938,Kf_4
186334.328,361.263,4,275873.094,361.561,258668.188,361.856,Kf_4
186354.953,362.166,4,281213.063,362.48,248880.094,362.768,Kf_4
191563.375,363.059,4,275375.938,363.384,252226.469,363.682,Kf_4
184482.266,363.968,4,273161.125,364.288,255499.609,364.602,Kf_4
190865.641,364.882,4,286385.938,365.181,252418.516,365.506,Kf_4
191320.828,365.803,4,282876.656,366.098,251243.547,366.408,Kf_4
193322.266,366.722,4,282321.188,367.006,256491.078,367.301,Kf_4
192335.062,367.626,4,271616.313,367.934,248584.219,368.219,Kf_4
189712.016,368.529,4,283408.688,368.843,251791.906,369.13,Kf_4
189092.516,369.423,4,286540.25,369.748,248953.344,370.062,Kf_4
184128.063,370.337,4,274944.906,370.656,256082.828,370.97,Kf_4
191539.891,371.25,4,286629.156,371.55,251503.141,371.875,Kf_4
190786.688,372.172,4,278400.844,372.467,249799.016,372.777,Kf_4
191169.344,373.092,4,284769.281,373.375,250152.5,373.67,Kf_4
191672.906,373.995,4,285160.469,374.292,244518.047,374.588,Kf_4
190315.141,374.898,4,280060.156,375.212,252665.313,375.496,Kf_4
185976.578,375.791,4,285650.5,376.116,245547.937,376.425,Kf_4
189908.313,376.7,4,286113.531,377.02,246875.812,377.334,Kf_4
185525.656,377.614,4,274597.125,377.913,252263.469,378.238,Kf_4
185953.812,378.536,4,272526,378.831,252857.344,379.141,Kf_4
185472.313,379.456,4,286133,379.744,241646.312,380.034,Kf_4
187394.781,380.359,4,275533.812,380.657,247960.703,380.949,Kf_4
191484.422,381.265,4,278431.406,381.58,244260.578,381.879,Kf_4
185777.422,382.173,4,286562.312,382.489,252848.813,382.805,Kf_4
190005.047,383.087,4,287929.313,383.388,248682.359,383.715,Kf_4
187920.391,384.025,4,284266.438,384.307,246421.328,384.623,Kf_4
183284.531,384.939,4,281164,385.227,250141.828,385.526,Kf_4
186415.406,385.847,4,272690.281,386.162,253160.328,386.448,Kf_4
184208.438,386.746,4,287442.125,387.072,258471.172,387.356,Kf_4
189590.391,387.653,4,283252.906,387.979,259075.016,388.278,Kf_4
182534.891,388.565,4,274372.375,388.886,256161.766,389.202,Kf_4
185229.063,389.483,4,279068.688,389.784,251840.984,390.11,Kf_4
188430.359,390.421,4,274798.406,390.707,261530.922,391.018,Kf_4
185669.313,391.334,4,284659.75,391.623,261944.859,391.921,Kf_4
189273.172,392.243,4,287907.969,392.559,258713.703,392.845,Kf_4
184204.875,393.155,4,276726.844,393.47,252915.922,393.755,Kf_4
182835.922,394.052,4,281562.281,394.378,253245.687,394.676,Kf_4
189414.719,394.963,4,290061.625,395.284,257245.703,395.6,Kf_4
182660.062,395.893,4,279151.188,396.193,262541.594,396.509,Kf_4
188283.844,396.824,4,282832.156,397.123,255323.219,397.422,Kf_4
187066.203,397.733,4,290499.75,398.049,251413.531,398.34,Kf_4
189407.594,398.632,4,277341.781,398.958,254365.172,399.257,Kf_4
184603.172,399.544,4,282263.563,399.865,253702.563,400.181,Kf_4
182406.328,400.462,4,276570.375,400.763,261777.281,401.089,Kf_4
186090.563,401.399,4,277305.812,401.685,264824.219,401.996,Kf_4
190230.703,402.312,4,288798.437,402.597,264803.594,402.894,Kf_4
187202.234,403.221,4,285955.625,403.52,265842.469,403.816,Kf_4
183365.609,404.127,4,285158.312,404.442,254358.781,404.726,Kf_4
186490.094,405.024,4,278587.188,405.35,253795.469,405.648,Kf_4
188112.438,405.935,4,287294.188,406.256,255331.047,406.572,Kf_4
184427.5,406.853,4,281265,407.154,267219.437,407.481,Kf_4
183660.781,407.792,4,276709.781,408.073,258477.125,408.389,Kf_4
191131.844,408.705,4,282498.563,408.989,264651.406,409.286,Kf_4
184727.828,409.612,4,282464.437,409.91,263241.719,410.202,Kf_4
185348.031,410.518,4,277822.156,410.834,262969.313,411.123,Kf_4
183116.672,411.417,4,285847.094,411.743,255240.719,412.059,Kf_4
183042.891,412.338,4,277562.563,412.64,265114.156,412.966,Kf_4
184207.016,413.258,4,286426.875,413.546,266541.625,413.871,Kf_4
187144.437,414.186,4,276170.375,414.48,265254.969,414.77,Kf_4
190367.781,415.09,4,274237.938,415.389,266720.844,415.684,Kf_4
189978.719,415.994,4,266544.469,416.308,260767.047,416.602,Kf_4
185263.391,416.888,4,274331.406,417.213,262649.25,417.512,Kf_4
188899.25,417.797,4,280470.812,418.117,265043.75,418.432,Kf_4
186818.688,418.712,4,282726.594,419.012,274679.625,419.337,Kf_4
189761.797,419.635,4,280449.188,419.93,274417.875,420.239,Kf_4
186139.453,420.553,4,295977,420.842,259318.969,421.132,Kf_4
184079.703,421.457,4,287191.062,421.755,258183.109,422.051,Kf_4
184859.922,422.361,4,284156.906,422.675,269560.125,422.964,Kf_4
181731.188,423.254,4,287422.187,423.579,260370.172,423.877,Kf_4
190781,424.162,4,289112.812,424.482,257814.687,424.796,Kf_4
187577.578,425.076,4,279620.594,425.375,259259.219,425.7,Kf_4
194889.125,426.008,4,288021.063,426.293,260867.328,426.602,Kf_4
189384.125,426.916,4,290106.437,427.205,263264.938,427.496,Kf_4
186135.891,427.821,4,285531,428.118,268688.844,428.414,Kf_4
186330.062,428.724,4,286618.906,429.038,259748.297,429.322,Kf_4
189335.578,429.618,4,279653.031,429.943,262057.953,430.241,Kf_4
186048.938,430.527,4,275281.75,430.846,266626.688,431.16,Kf_4
192613.875,431.439,4,287969.844,431.739,264487.563,432.064,Kf_4
191528.516,432.373,4,290007.562,432.658,260750.687,432.968,Kf_4
193086.328,433.283,4,276785.187,433.571,269065.375,433.862,Kf_4
190257.719,434.187,4,288907.969,434.484,269065.813,434.78,Kf_4
186843.578,435.09,4,292004,435.404,263732.938,435.688,Kf_4
193061.953,435.983,4,289143.406,436.308,257922.797,436.616,Kf_4
186600.328,436.892,4,285665.438,437.212,269216.156,437.526,Kf_4
194528.531,437.806,4,293665.469,438.105,267743.594,438.43,Kf_4
195412.797,438.727,4,287758.187,439.023,263571.469,439.333,Kf_4
194936.781,439.647,4,282258.594,439.936,262371.875,440.226,Kf_4
193926.813,440.551,4,278968.406,440.86,258149.688,441.145,Kf_4
191139.469,441.455,4,291129.906,441.769,266516.281,442.052,Kf_4
190883.422,442.348,4,294296.344,442.673,265418.844,442.971,Kf_4
193036.547,443.257,4,292046.281,443.576,261522.656,443.89,Kf_4
190148,444.169,4,281545.5,444.469,266327.813,444.794,Kf_4
190673.094,445.091,4,278498.281,445.386,266378.75,445.696,Kf_4
189577.578,446.011,4,288793.469,446.295,257734.328,446.592,Kf_4
195206.344,446.918,4,291321.219,447.218,258079.984,447.514,Kf_4
192089.688,447.825,4,291637,448.14,263688.813,448.424,Kf_4
195239.766,448.722,4,284368.125,449.048,262049.422,449.347,Kf_4
186000.047,449.634,4,278693.156,449.955,259941.297,450.271,Kf_4
188556.953,450.551,4,281448.5,450.852,258666.047,451.178,Kf_4
193229.094,451.488,4,278666.406,451.775,267550.156,452.086,Kf_4
190358.531,452.402,4,284141.25,452.684,267247.156,452.986,Kf_4
191728.375,453.312,4,286964.156,453.611,260412.859,453.903,Kf_4
187120.25,454.219,4,285107.812,454.534,255815.391,454.82,Kf_4
190118.844,455.116,4,276442.063,455.442,265432.781,455.753,Kf_4
192880.781,456.03,4,287808,456.35,255419.047,456.665,Kf_4
186709.531,456.946,4,277169.25,457.247,267129.375,457.573,Kf_4
192120.469,457.872,4,275274.938,458.168,265943.469,458.479,Kf_4
191354.266,458.795,4,287208.125,459.08,264262.094,459.377,Kf_4
187248.281,459.703,4,288527.469,460.002,261560.344,460.298,Kf_4
183215.734,460.609,4,285109.531,460.925,251396.719,461.209,Kf_4
188177.156,461.506,4,277250.75,461.832,250998.875,462.131,Kf_4
188896.922,462.418,4,287931.437,462.739,251763.453,463.054,Kf_4
184172.156,463.335,4,280092.156,463.636,262016.703,463.962,Kf_4
185319.391,464.273,4,279128.438,464.554,258666.047,464.87,Kf_4
190797.359,465.186,4,291231.594,465.485,257414.969,465.784,Kf_4
183822.938,466.096,4,287888.063,466.412,249845.25,466.698,Kf_4
187712,466.994,4,276657.594,467.32,250426.328,467.619,Kf_4
186591.094,467.906,4,283719.5,468.227,249763.906,468.543,Kf_4
187989.188,468.837,4,286127.469,469.136,260462.375,469.452,Kf_4
186160.594,469.768,4,286242.25,470.052,251933.453,470.349,Kf_4
192757.547,470.675,4,273373.063,470.986,247183.078,471.267,Kf_4
188443.156,471.583,4,288710.969,471.898,254544.406,472.182,Kf_4
191399.078,472.48,4,277459.156,472.806,253452.906,473.105,Kf_4
183842.328,473.392,4,275724.719,473.713,249785.047,474.029,Kf_4
183538.625,474.31,4,274703.375,474.611,254183.813,474.937,Kf_4
187547,475.248,4,280489.75,475.529,261387.969,475.845,Kf_4
189067.625,476.161,4,288203.844,476.445,257226.5,476.742,Kf_4
191128.094,477.068,4,274722.281,477.378,251492.734,477.66,Kf_4
184386.625,477.976,4,282167.125,478.292,249336.25,478.577,Kf_4
187556.625,478.874,4,273783.312,479.198,254260.422,479.496,Kf_4
183056.937,479.781,4,275018.875,480.101,254567.875,480.415,Kf_4
187231.391,480.695,4,288583.656,480.994,252398.594,481.319,Kf_4
188393.375,481.616,4,283467.719,481.911,252088.5,482.221,Kf_4
192357.109,482.535,4,274557.281,482.824,257113.406,483.114,Kf_4
191241.172,483.439,4,288903.719,483.737,249962.594,484.032,Kf_4
188292.375,484.342,4,287031.719,484.656,248491.047,484.945,Kf_4
187034.906,485.236,4,289676.844,485.56,256176,485.857,Kf_4
186716.984,486.143,4,287743.688,486.462,251874.406,486.776,Kf_4
184601.031,487.056,4,272913.625,487.355,255868.031,487.68,Kf_4
185392.641,487.989,4,269914.313,488.274,257007.438,488.584,Kf_4
183997.188,488.898,4,283790.906,489.185,249792.859,489.481,Kf_4
190251.328,489.806,4,267120.125,490.098,246796.406,490.4,Kf_4
190459.719,490.71,4,274679.906,491.024,253478.969,491.307,Kf_4
185960.922,491.603,4,280634.844,491.928,251890.062,492.226,Kf_4
188118.125,492.512,4,283688.188,492.831,250214.375,493.146,Kf_4
183805.156,493.426,4,274235.094,493.726,256187.375,494.051,Kf_4
185926.078,494.348,4,269917.875,494.644,258302.609,494.954,Kf_4
183761.781,495.268,4,281639.094,495.557,249141.828,495.847,Kf_4
182387.656,496.172,4,278808.375,496.47,247658.891,496.765,Kf_4
181987.938,497.075,4,274486.156,497.389,254783.391,497.673,Kf_4
178962.328,497.969,4,274097.812,498.293,251256.344,498.591,Kf_4
187860.656,498.877,4,273553.031,499.196,246915.641,499.51,Kf_4
183279.547,499.79,4,264421.406,500.089,250739.984,500.414,Kf_4
189039.172,500.723,4,267944.188,501.008,254289.078,501.318,Kf_4
183545.563,501.633,4,261201.359,501.93,244276.703,502.233,Kf_4
176721.031,502.538,4,259434.641,502.853,266561.969,503.141,Kf_4
175885.312,503.432,4,276052.75,503.756,257761.797,504.054,Kf_4
182997.906,504.34,4,278518.906,504.659,261582.125,504.973,Kf_4
175332.859,505.251,4,280982.625,505.552,264866.625,505.877,Kf_4
168213.344,506.175,4,289395.188,506.47,258076.422,506.78,Kf_4
179335.016,507.094,4,301535.344,507.384,258124.078,507.674,Kf_4
187891.953,507.999,4,311240.937,508.296,255042.984,508.592,Kf_4
190635.203,508.902,4,320463.594,509.216,239597.688,509.5,Kf_4
192653.703,509.795,4,309292.844,510.12,240272.656,510.428,Kf_4
187024.234,510.704,4,295110.719,511.024,233811.75,511.338,Kf_4
194461.875,511.611,4,287149.375,511.918,224745.797,512.244,Kf_4
198634.719,512.555,4,266925.25,512.841,228587.922,513.153,Kf_4
194646.797,513.469,4,259382.969,513.753,225928.359,514.051,Kf_4
198549.875,514.378,4,254614.828,514.677,224811,514.969,Kf_4
189812.297,515.286,4,248152.484,515.602,226025.094,515.886,Kf_4
189576.875,516.184,4,238478.203,516.51,225379.281,516.809,Kf_4
186083.266,517.096,4,245242.094,517.418,225340.172,517.734,Kf_4
180571.859,518.014,4,234986.016,518.316,227779.016,518.643,Kf_4
178402.578,518.954,4,231942.609,519.24,217169.437,519.552,Kf_4
179941.516,519.868,4,218064.188,520.152,214240.547,520.45,Kf_4
173945.062,520.776,4,212684.359,521.074,210620.344,521.367,Kf_4
177155.062,521.684,4,210305.969,522,203896.281,522.285,Kf_4
170255.312,522.581,4,216108.266,522.908,197947.469,523.207,Kf_4
168082.484,523.495,4,204155.172,523.817,191450.281,524.133,Kf_4
168120.891,524.427,4,205779.641,524.726,183470.875,525.043,Kf_4
160896.812,525.359,4,199519.297,525.644,178472.984,525.941,Kf_4
162652.875,526.269,4,195687.844,526.58,173551.203,526.861,Kf_4
158821.422,527.178,4,199435.375,527.494,172127.297,527.778,Kf_4
158302.219,528.076,4,185295.922,528.403,168253.891,528.702,Kf_4
150664.203,528.989,4,184393.547,529.311,164542.813,529.627,Kf_4
146261.625,529.908,4,177875.547,530.209,165859.141,530.536,Kf_4
144608,530.847,4,179702.719,531.134,160982.875,531.447,Kf_4
147251.672,531.763,4,174057.609,532.047,160443.766,532.345,Kf_4
141843.406,532.672,4,172899,532.971,159478.609,533.263,Kf_4
146204.016,533.58,4,176143.672,533.896,157866.938,534.18,Kf_4
142625.063,534.478,4,180027.766,534.805,156513.453,535.104,Kf_4
137807.828,535.391,4,173875,535.713,154168.484,536.029,Kf_4
143764.469,536.324,4,180857.063,536.623,152122.953,536.94,Kf_4
136119.344,537.256,4,178785.938,537.541,148717.547,537.838,Kf_4
141713.25,538.165,4,181038.437,538.464,146682.688,538.761,Kf_4
136391.75,539.073,4,181615.969,539.389,143941.563,539.674,Kf_4
136992.75,539.971,4,174672.828,540.298,142788.641,540.609,Kf_4
133323.453,540.885,4,181051.234,541.207,138593.031,541.523,Kf_4
129754.453,541.804,4,176807.266,542.105,137437.266,542.432,Kf_4
132419.469,542.731,4,173127.313,543.023,133103.687,543.34,Kf_4
128289.297,543.656,4,178715.531,543.95,130514.055,544.249,Kf_4
122984.156,544.565,4,174455.906,544.88,127865.398,545.177,Kf_4
124642.766,545.471,4,170967.266,545.786,124727.406,546.101,Kf_4
121883.156,546.381,4,173014.219,546.681,121647.734,547.007,Kf_4
118659.813,547.304,4,173510.672,547.6,119132.078,547.91,Kf_4
118006.898,548.225,4,173034.141,548.515,116839.75,548.805,Kf_4
116890.25,549.131,4,172627.313,549.44,114659.797,549.725,Kf_4
118580.156,550.036,4,165139.375,550.351,112389.523,550.634,Kf_4
114253.68,550.93,4,166487.172,551.255,110255.797,551.553,Kf_4
117821.266,551.839,4,168354.172,552.159,110526.344,552.522,Kf_4
117427.891,552.841,4,164771.656,553.562,105908.258,553.897,Kf_4
114887.188,554.187,4,163041.922,554.965,103269.602,555.299,Kf_4
113920.43,555.589,4,155922.406,556.298,101343.734,556.632,Kf_4
110858.703,556.957,4,156058.25,557.691,100192.875,558.025,Kf_4
109925.758,558.316,4,150585.266,559.037,98008.8516,559.439,Kf_4
113979.477,559.729,4,154773.75,560.449,96356.4297,560.782,Kf_4
112794.164,561.072,4,147201.172,561.859,95778.5234,562.193,Kf_4
109796.437,562.483,4,149133.609,563.194,95014.6406,563.533,Kf_4
113444.367,563.852,4,143581.672,564.583,93757.2344,564.916,Kf_4
109942.109,565.207,4,144054.797,565.919,93159.2734,566.321,Kf_4
112384.82,566.612,4,143858.5,567.331,91645.6094,567.665,Kf_4
112327.187,567.956,4,142544.688,568.739,91359.25,569.072,Kf_4
109482.797,569.363,4,139151.359,570.071,90216.6406,570.405,Kf_4
108937.484,570.73,4,140397.453,571.457,89472.3516,571.791,Kf_4
112048.68,572.081,4,136043.234,572.806,90735.8281,573.202,Kf_4
108852.844,573.493,4,133046.781,574.211,89626.7656,574.544,Kf_4
108553.75,574.834,4,132338.391,575.614,88618.2734,575.948,Kf_4
109865.508,576.238,4,130522.594,576.95,89024.1953,577.283,Kf_4
107471.609,577.61,4,132496.422,578.342,87558.2266,578.676,Kf_4
